,spam,to_multiple,from,cc,sent_email,image,attach,dollar,winner,inherit,password,num_char,line_breaks,format,re_subj,exclaim_subj,urgent_subj,exclaim_mess,number
1061,0,no,yes,no,yes,no,no,no,no,no,no,4348,88,HTML,yes,no,no,6,small
1062,0,no,yes,no,no,no,no,no,no,no,no,24222,620,HTML,no,no,no,1,small
1063,0,no,yes,no,no,no,no,no,no,no,yes,828,204,HTML,no,no,no,1,small
1064,0,no,yes,no,yes,no,no,no,no,no,no,2456,37,HTML,yes,no,no,4,big
1065,0,no,yes,yes,yes,no,no,no,no,no,no,19536,618,HTML,yes,no,no,15,big
1066,0,yes,yes,no,no,no,no,no,no,no,no,4263,50,Plain,no,no,no,0,small
1067,0,no,yes,yes,no,no,no,no,no,no,no,1277,302,HTML,yes,no,no,0,big
1068,0,no,yes,no,no,no,no,no,no,no,no,25156,635,HTML,no,no,no,1,small
1069,0,no,yes,yes,yes,no,no,no,no,no,no,40771,1278,Plain,yes,no,no,2,small
1070,0,yes,yes,no,no,no,no,no,no,no,no,342,8,Plain,no,yes,no,0,none
1071,0,no,yes,yes,yes,no,no,no,no,no,no,2618,845,HTML,yes,no,no,25,big
1072,0,no,yes,no,no,no,no,no,no,no,no,357,96,HTML,no,no,no,1,small
1073,0,no,yes,yes,yes,no,no,yes,no,no,no,2049,526,HTML,yes,no,no,12,small
1074,0,no,yes,no,yes,no,no,no,no,no,no,144,6,HTML,no,no,no,0,none
1075,0,yes,yes,no,no,no,no,no,no,no,no,6032,91,Plain,no,no,no,1,small
1076,0,no,yes,yes,yes,no,no,no,no,no,no,5248,111,HTML,yes,no,no,4,small
1077,0,no,yes,no,yes,no,no,no,no,no,no,1389,34,HTML,yes,no,no,0,small
1078,0,yes,yes,no,no,no,yes,no,no,no,no,6436,202,HTML,no,no,no,10,small
1079,0,no,yes,no,yes,no,no,no,no,no,no,748,24,HTML,yes,no,no,2,small
1080,0,no,yes,no,no,no,no,yes,no,no,no,10308,165,HTML,no,yes,no,6,small
1081,0,no,yes,yes,yes,no,no,yes,no,no,no,35221,1104,HTML,yes,no,no,17,big
1082,0,no,yes,no,yes,no,no,no,no,no,no,4621,90,HTML,no,no,no,4,small
1083,0,no,yes,no,no,no,no,no,no,no,yes,828,204,HTML,no,no,no,1,small
1084,0,no,yes,no,no,no,no,no,no,no,yes,828,204,HTML,no,no,no,1,small
1085,0,no,yes,no,no,no,no,yes,no,no,no,9288,310,HTML,no,no,no,3,small
1086,0,no,yes,yes,yes,no,no,no,no,no,no,1646,35,HTML,no,yes,no,4,none
1087,0,no,yes,no,yes,no,no,no,no,no,no,6778,93,HTML,yes,no,no,4,small
1088,0,no,yes,no,yes,no,no,no,no,no,no,12985,347,HTML,yes,yes,no,34,small
1089,0,no,yes,no,yes,no,no,no,no,no,no,8512,136,HTML,yes,no,no,4,small
1090,0,no,yes,no,no,no,no,yes,no,no,no,1249,32,Plain,no,no,no,0,small
1091,0,no,yes,no,no,no,no,yes,no,no,no,4492,87,Plain,no,no,no,1,small
1092,0,no,yes,no,yes,no,no,no,no,no,no,17533,614,HTML,yes,no,no,8,small
1093,0,no,yes,no,yes,no,no,no,no,no,no,498,15,HTML,no,no,no,0,small
1094,0,no,yes,no,yes,no,no,no,no,no,no,1654,47,HTML,yes,no,no,0,small
1095,0,no,yes,no,no,no,no,yes,no,no,no,17188,578,HTML,no,no,no,3,small
1096,0,no,yes,no,no,no,no,no,no,no,no,11103,259,HTML,no,no,no,3,small
1097,0,no,yes,no,no,no,no,no,no,no,no,4637,134,HTML,no,no,no,2,small
1098,0,no,yes,no,no,no,no,no,no,no,no,4615,134,HTML,no,no,no,2,small
1099,0,no,yes,yes,yes,no,no,yes,no,no,no,43642,1403,HTML,yes,no,no,17,big
1100,0,no,yes,no,yes,no,no,no,no,no,no,2746,70,Plain,no,no,no,5,small
1101,0,no,yes,no,yes,no,no,no,no,no,no,1185,297,HTML,yes,no,no,4,small
1102,0,no,yes,no,yes,no,no,no,no,no,no,22901,795,HTML,yes,no,no,10,small
1103,0,no,yes,yes,yes,no,no,no,no,no,no,1105,229,HTML,no,no,no,4,small
1104,0,no,yes,no,yes,no,no,no,no,no,no,10943,363,HTML,no,no,no,9,big
1105,0,no,yes,no,no,no,no,no,no,no,no,29056,705,HTML,no,no,no,3,small
1106,0,no,yes,no,no,no,no,yes,no,no,no,8553,276,HTML,no,no,no,3,small
1107,0,no,yes,no,no,no,no,yes,no,yes,no,7645,186,HTML,no,no,no,5,small
1108,0,no,yes,no,no,no,no,no,no,no,no,13157,251,HTML,no,no,no,44,small
1109,0,no,yes,no,no,no,no,no,no,no,no,59,21,Plain,no,no,no,1,none
1110,0,no,yes,no,no,no,no,no,no,no,no,5292,93,HTML,no,no,no,3,small
1111,0,no,yes,no,no,no,no,yes,no,no,no,2421,281,HTML,no,yes,no,6,small
1112,0,no,yes,no,no,no,no,no,no,no,no,768,24,Plain,no,no,no,0,none
1113,0,no,yes,no,no,no,no,no,no,no,no,715,23,Plain,no,no,no,0,none
1114,0,no,yes,no,no,no,no,no,no,no,no,712,23,Plain,no,no,no,0,none
1115,0,no,yes,no,no,no,no,no,no,no,no,711,23,Plain,no,no,no,0,none
1116,0,no,yes,no,no,no,no,no,no,no,no,711,23,Plain,no,no,no,0,none
1117,0,no,yes,no,no,no,no,no,no,no,no,711,23,Plain,no,no,no,0,none
1118,0,no,yes,no,no,no,no,no,no,no,no,713,23,Plain,no,no,no,0,none
1119,0,no,yes,no,no,no,no,no,no,no,no,712,23,Plain,no,no,no,0,none
1120,0,no,yes,no,no,no,no,no,no,no,no,725,23,Plain,no,no,no,0,none
1121,0,no,yes,no,no,no,no,no,no,no,no,727,23,Plain,no,no,no,0,none
1122,0,no,yes,no,no,no,no,no,no,no,no,3348,88,Plain,no,no,no,0,small
1123,0,no,yes,no,no,no,no,no,no,no,no,73,23,Plain,no,no,no,0,none
1124,0,no,yes,no,no,no,no,no,no,no,no,728,23,Plain,no,no,no,0,none
1125,0,no,yes,no,no,no,no,no,no,no,no,728,23,Plain,no,no,no,0,none
1126,0,no,yes,no,no,no,no,no,no,no,no,2598,651,HTML,no,no,no,1,small
1127,0,no,yes,no,no,no,no,no,no,no,no,25694,646,HTML,no,no,no,1,small
1128,0,no,yes,no,no,no,no,no,no,no,no,1525,42,HTML,no,no,no,0,big
1129,0,no,yes,no,yes,no,no,no,no,no,no,274,9,Plain,no,no,no,0,none
1130,0,no,yes,no,no,no,no,no,no,no,no,1525,40,Plain,no,no,no,1,none
1131,0,no,yes,no,no,no,no,no,no,no,no,1222,30,Plain,no,no,no,0,small
1132,0,no,yes,no,no,no,no,no,no,no,no,11728,232,HTML,no,no,no,2,small
1133,0,no,yes,no,no,no,no,yes,no,yes,no,7779,190,HTML,no,no,no,5,small
1134,0,yes,yes,no,no,yes,yes,no,no,no,no,26526,365,Plain,no,no,no,0,small
1135,0,no,yes,no,no,no,no,no,no,no,no,4826,86,HTML,no,no,no,5,small
1136,0,no,yes,no,no,no,no,no,no,no,no,4776,85,HTML,no,no,no,5,small
1137,0,no,yes,no,no,no,no,yes,no,yes,no,7822,192,HTML,no,no,no,5,small
1138,0,yes,yes,no,no,no,no,no,no,no,no,4271,50,Plain,no,no,no,0,small
1139,0,no,yes,no,no,no,no,no,no,no,no,13236,198,Plain,no,no,no,0,big
1140,0,no,yes,no,yes,no,no,no,no,no,no,341,6,Plain,no,no,no,4,none
1141,0,yes,yes,no,no,no,no,no,no,no,no,9928,221,HTML,no,no,no,5,big
1142,0,no,yes,no,yes,no,no,no,no,no,no,1029,32,HTML,yes,no,no,0,small
1143,0,no,yes,no,yes,no,no,no,no,no,no,601,16,HTML,yes,no,no,2,small
1144,0,yes,yes,yes,no,no,yes,no,no,no,no,16442,430,HTML,no,no,no,20,big
1145,0,yes,yes,no,no,no,yes,yes,no,no,no,3488,58,Plain,no,no,no,3,small
1146,0,yes,yes,no,no,no,no,no,no,no,no,7894,125,Plain,no,no,no,0,small
1147,0,no,yes,no,no,no,no,no,no,no,no,26011,652,HTML,no,no,no,1,small
1148,0,no,yes,yes,yes,no,no,no,no,no,no,20382,511,HTML,yes,no,no,10,small
1149,0,no,yes,no,no,no,no,no,no,no,no,2198,42,Plain,no,no,no,2,none
1150,0,no,yes,no,no,no,no,yes,no,no,no,19323,473,HTML,no,yes,no,10,small
1151,0,no,yes,no,no,no,no,yes,no,no,no,5637,148,HTML,no,yes,no,3,small
1152,0,no,yes,no,yes,no,no,no,no,no,no,21218,616,HTML,yes,no,no,10,small
1153,0,no,yes,no,no,no,no,yes,no,no,no,10821,172,HTML,no,no,no,10,small
1154,0,no,yes,no,yes,no,no,no,no,no,no,4812,110,HTML,no,no,no,0,small
1155,0,no,yes,no,no,no,no,yes,no,no,no,16116,363,HTML,no,yes,no,2,small
1156,0,no,yes,no,no,no,no,no,no,no,no,1079,23,Plain,no,no,no,0,small
1157,0,no,yes,no,no,no,no,no,no,no,no,2208,51,Plain,yes,no,no,0,small
1158,0,no,yes,no,yes,no,no,no,no,no,no,2081,56,HTML,yes,no,no,9,small
1159,0,no,yes,no,yes,no,no,no,no,no,no,6433,170,HTML,yes,no,no,2,small
1160,0,no,yes,yes,yes,no,no,no,no,no,no,3732,84,HTML,yes,no,no,7,small
1161,0,no,yes,no,yes,no,no,no,no,no,no,5173,113,HTML,yes,no,no,4,small
1162,0,no,yes,yes,yes,no,no,no,no,no,no,4257,105,HTML,yes,no,no,7,small
1163,0,no,yes,yes,yes,no,no,no,no,no,no,3002,68,HTML,yes,yes,no,8,small
1164,0,no,yes,yes,yes,no,no,no,no,no,no,2457,60,HTML,yes,no,no,0,small
1165,0,yes,yes,no,no,no,no,no,no,no,no,1083,28,HTML,no,no,no,0,big
1166,0,yes,yes,no,no,no,no,no,no,no,no,1157,30,HTML,no,no,no,0,big
1167,0,yes,yes,no,no,no,no,no,no,no,no,1003,28,HTML,no,no,no,0,big
1168,0,yes,yes,no,no,no,no,no,no,no,no,1071,28,HTML,no,no,no,0,big
1169,0,no,yes,no,yes,no,no,no,no,no,no,659,19,HTML,no,no,no,0,none
1170,0,no,yes,no,yes,no,no,no,no,no,no,4695,108,HTML,yes,no,no,0,small
1171,0,no,yes,no,no,no,no,no,no,no,no,602,29,Plain,no,no,no,0,small
1172,0,no,yes,no,no,no,no,yes,no,no,no,7826,95,HTML,no,no,no,0,big
1173,0,no,yes,no,no,no,no,yes,no,no,no,218,276,HTML,no,yes,no,14,small
1174,0,yes,yes,no,no,no,no,no,no,no,no,3352,50,Plain,no,no,no,0,big
1175,0,no,yes,no,yes,no,no,no,no,no,no,5996,146,HTML,no,no,no,2,small
1176,0,no,yes,no,yes,no,no,no,no,no,no,3966,76,HTML,no,no,no,0,small
1177,0,no,yes,no,no,no,no,no,no,no,no,5836,149,HTML,no,no,no,4,small
1178,0,no,yes,no,no,no,no,yes,no,yes,no,17911,385,HTML,no,no,no,10,small
1179,0,no,yes,yes,yes,no,no,no,no,no,no,425,1314,Plain,yes,no,no,2,small
1180,0,no,yes,no,no,no,no,yes,no,yes,no,7865,193,HTML,no,no,no,5,small
1181,0,no,yes,no,no,no,no,no,no,no,no,17337,276,HTML,no,no,no,2,small
1182,0,no,yes,no,no,no,no,no,no,no,no,4046,107,HTML,no,no,no,1,small
1183,0,no,yes,no,no,no,no,no,no,no,no,3365,91,HTML,no,no,no,1,small
1184,0,no,yes,no,yes,no,no,no,no,no,no,6,17,HTML,no,no,no,0,none
1185,0,no,yes,no,no,no,no,yes,no,no,no,3628,543,HTML,no,no,no,7,small
1186,0,yes,yes,no,no,no,no,no,no,no,no,4839,104,HTML,no,no,no,0,small
1187,0,no,yes,yes,yes,yes,yes,no,no,no,no,15859,491,HTML,yes,yes,no,23,small
1188,0,no,yes,no,no,no,no,yes,no,no,no,5602,159,HTML,yes,no,no,12,big
1189,0,no,yes,no,no,no,no,no,no,no,no,106,37,Plain,yes,no,no,2,small
1190,0,no,yes,no,yes,no,no,yes,no,no,no,20004,517,HTML,yes,no,no,5,small
1191,0,no,yes,no,no,no,no,no,no,no,no,21731,287,HTML,no,no,no,13,small
1192,0,yes,yes,no,no,no,yes,no,no,no,no,1096,23,Plain,no,no,no,0,none
1193,0,no,yes,no,no,no,no,no,no,no,no,6634,134,HTML,no,no,no,2,small
1194,0,no,yes,no,no,no,no,no,no,no,yes,569,128,HTML,no,no,no,2,small
1195,0,no,yes,no,no,no,no,yes,no,no,no,2364,407,HTML,no,no,no,32,small
1196,0,yes,yes,no,no,no,no,no,no,no,no,12039,275,HTML,no,no,no,5,big
1197,0,no,yes,no,no,no,no,no,no,no,no,1664,35,HTML,no,no,no,0,small
1198,0,no,yes,no,no,no,no,no,no,no,no,4614,82,HTML,no,no,no,1,small
1199,0,no,yes,no,no,no,no,no,no,no,no,6912,117,HTML,no,no,no,1,small
1200,0,no,yes,no,no,no,no,no,no,no,no,454,82,HTML,no,no,no,1,small
1201,0,no,yes,no,yes,no,no,no,no,no,no,2139,60,HTML,yes,no,no,0,small
1202,0,no,yes,no,yes,no,no,yes,no,no,no,3402,80,HTML,yes,no,no,2,small
1203,0,no,yes,no,yes,no,no,no,no,no,no,8667,205,HTML,yes,no,no,2,small
1204,0,no,yes,no,no,no,yes,no,no,no,no,21604,264,HTML,no,no,no,3,small
1205,0,yes,yes,yes,no,yes,yes,no,no,no,no,19117,465,HTML,no,no,no,26,big
1206,0,no,yes,no,yes,no,no,no,no,no,no,10586,264,HTML,yes,no,no,6,small
1207,0,no,yes,no,no,no,no,no,no,no,no,493,17,Plain,no,no,no,0,small
1208,0,no,yes,yes,no,no,no,yes,no,no,no,5856,237,HTML,no,no,no,1,small
1209,0,no,yes,no,no,no,no,no,no,no,no,25571,643,HTML,no,no,no,1,small
1210,0,no,yes,no,no,no,no,no,no,no,no,9129,114,HTML,no,no,no,3,small
1211,0,no,yes,no,no,no,no,no,no,no,no,26839,665,HTML,no,no,no,2,small
1212,0,no,yes,yes,no,no,no,no,no,no,no,871,44,Plain,yes,no,no,0,small
1213,0,no,yes,yes,no,no,no,no,no,no,no,866,44,Plain,yes,no,no,0,small
1214,0,no,yes,no,yes,no,no,no,no,no,no,4274,131,HTML,yes,no,no,2,big
1215,0,no,yes,no,no,no,no,no,no,no,no,6909,117,HTML,no,no,no,1,small
1216,0,no,yes,yes,yes,no,no,no,no,no,no,5057,1548,Plain,yes,no,no,2,small
1217,0,no,yes,yes,yes,yes,yes,no,no,no,no,11768,297,HTML,yes,yes,no,22,small
1218,0,no,yes,no,yes,no,no,no,no,no,no,3494,106,HTML,yes,no,no,4,small
1219,0,no,yes,no,no,no,no,no,no,no,no,1536,16,Plain,no,no,no,0,small
1220,0,yes,yes,yes,yes,yes,yes,no,no,no,no,24501,747,HTML,yes,yes,no,39,small
1221,0,no,yes,no,no,no,no,no,no,no,no,26378,657,HTML,no,no,no,1,small
1222,0,no,yes,no,no,no,no,no,no,no,no,26673,664,HTML,no,no,no,1,small
1223,0,no,yes,no,no,no,no,yes,no,no,no,17658,230,HTML,no,yes,no,10,small
1224,0,no,yes,no,no,no,no,yes,no,no,no,18523,347,HTML,no,no,no,3,small
1225,0,yes,yes,no,yes,no,no,no,no,no,no,51221,1497,Plain,yes,no,no,2,small
1226,0,no,yes,no,yes,no,no,yes,no,no,no,7966,237,HTML,yes,no,no,14,big
1227,0,no,yes,no,yes,no,no,no,no,yes,no,18523,888,HTML,no,yes,no,14,big
1228,0,no,yes,no,no,no,no,yes,no,no,no,10875,264,HTML,no,no,no,6,big
1229,0,no,yes,yes,yes,no,no,no,no,no,no,20578,420,HTML,yes,no,no,0,small
1230,0,no,yes,no,yes,no,no,no,no,no,no,5158,85,HTML,yes,no,no,7,small
1231,0,no,yes,no,no,no,no,yes,no,yes,no,11876,269,HTML,no,no,no,7,small
1232,0,no,yes,no,no,no,no,no,no,no,yes,1362,32,Plain,no,no,no,1,none
1233,0,no,yes,no,no,no,no,no,no,no,yes,1091,25,Plain,no,no,no,1,none
1234,0,no,yes,no,yes,no,no,no,no,no,no,69,6,Plain,no,yes,no,1,none
1235,0,no,yes,no,no,no,no,no,no,yes,no,7956,192,HTML,no,no,no,5,small
1236,0,no,yes,yes,yes,no,no,no,no,no,no,28655,609,HTML,yes,no,no,2,small
1237,0,no,yes,no,yes,no,no,yes,no,yes,no,31283,1299,HTML,yes,yes,no,20,big
1238,0,no,yes,no,yes,no,no,no,no,no,no,952,218,HTML,yes,no,no,4,small
1239,0,yes,yes,no,no,no,yes,no,no,no,no,11059,224,HTML,no,no,no,0,big
1240,0,yes,yes,yes,yes,no,no,no,no,no,no,69,24,HTML,no,yes,no,6,none
1241,0,no,yes,yes,yes,no,no,no,no,no,no,3078,93,HTML,yes,yes,no,14,small
1242,0,no,yes,yes,no,no,no,no,no,no,no,5757,154,HTML,yes,yes,no,9,big
1243,0,no,yes,no,yes,no,no,no,no,no,no,4908,135,HTML,yes,yes,no,18,small
1244,0,no,yes,no,yes,no,no,no,no,no,no,6379,179,HTML,yes,yes,no,24,small
1245,0,no,yes,no,no,no,no,no,no,no,no,4162,105,HTML,no,no,no,1,small
1246,0,no,yes,no,yes,no,no,no,no,no,no,857,243,HTML,yes,yes,no,26,small
1247,0,no,yes,yes,yes,no,no,no,no,no,no,29186,678,HTML,yes,no,no,2,small
1248,0,no,yes,yes,yes,no,no,no,no,no,no,7673,175,HTML,yes,no,no,6,small
1249,0,no,yes,no,yes,no,no,no,no,no,no,3343,95,HTML,yes,no,no,8,small
1250,0,no,yes,yes,no,no,no,yes,no,no,no,108,137,Plain,no,yes,no,2,small
1251,0,no,yes,no,yes,no,no,no,no,no,no,5864,142,HTML,yes,no,no,6,small
1252,0,no,yes,no,yes,no,no,no,no,no,no,1641,422,HTML,yes,no,no,6,small
1253,0,no,yes,no,no,no,no,no,no,no,no,413,12,Plain,no,no,no,0,none
1254,0,no,yes,no,yes,no,no,no,no,no,no,13102,339,HTML,yes,no,no,4,small
1255,0,no,yes,no,no,no,no,no,no,no,no,1552,29,Plain,no,no,no,1,none
1256,0,no,yes,yes,no,no,no,no,no,no,no,3223,78,HTML,yes,no,no,0,big
1257,0,yes,yes,no,no,no,yes,no,no,no,no,1452,46,Plain,yes,no,no,0,small
1258,0,yes,yes,no,yes,no,yes,no,no,no,no,539,90,HTML,no,no,no,2,small
1259,0,no,yes,no,yes,no,no,no,no,no,no,47081,1307,HTML,no,no,no,13,big
1260,0,no,yes,no,no,no,no,yes,no,no,no,9351,152,HTML,no,yes,no,12,small
1261,0,yes,yes,no,no,no,no,no,no,no,no,11639,240,HTML,no,no,no,5,small
1262,0,yes,yes,no,no,no,no,no,no,no,no,31695,419,Plain,no,no,no,1,big
1263,0,yes,yes,no,yes,no,no,no,no,no,no,878,254,HTML,yes,no,no,7,small
1264,0,no,yes,no,no,no,no,no,no,no,yes,11229,287,HTML,no,no,no,36,small
1265,0,no,yes,yes,yes,no,no,no,no,no,no,10101,240,HTML,yes,no,no,6,small
1266,0,yes,yes,no,no,no,no,no,no,no,no,12,26,Plain,yes,no,no,0,small
1267,0,no,yes,no,no,no,no,no,no,no,no,1475,18,Plain,no,no,no,0,big
1268,0,yes,yes,no,no,no,no,no,no,no,no,1825,37,Plain,yes,no,no,0,small
1269,0,no,yes,yes,yes,no,no,no,no,no,no,1038,293,HTML,yes,no,no,4,big
1270,0,yes,yes,no,no,no,no,no,no,no,no,2905,63,Plain,yes,no,no,0,small
1271,0,no,yes,no,no,no,no,yes,no,no,no,455,97,Plain,no,no,no,0,small
1272,0,no,yes,no,no,no,no,no,no,no,no,12022,282,HTML,no,no,no,0,small
1273,0,no,yes,no,no,no,no,no,no,no,no,2034,41,Plain,no,no,no,0,small
1274,0,no,yes,no,yes,no,no,no,no,no,no,729,21,HTML,yes,no,no,0,small
1275,0,yes,yes,no,no,no,no,no,no,no,no,554,18,Plain,no,yes,no,2,small
1276,0,no,yes,no,no,no,no,no,no,no,no,1246,152,HTML,no,no,no,9,big
1277,0,no,yes,yes,yes,no,no,no,no,no,no,13418,333,HTML,yes,no,no,6,small
1278,0,no,yes,no,no,no,no,no,no,no,no,3596,84,HTML,yes,no,no,2,small
1279,0,no,yes,no,yes,no,no,no,no,no,no,57538,1616,HTML,yes,no,no,15,big
1280,0,no,yes,no,no,no,no,yes,yes,no,yes,25719,430,HTML,no,no,no,7,big
1281,0,no,yes,no,yes,no,no,no,no,no,no,428,17,HTML,no,no,no,4,none
1282,0,yes,yes,no,yes,no,no,yes,no,no,no,12299,257,HTML,no,no,no,0,small
1283,0,no,yes,yes,yes,no,no,no,no,no,no,14809,371,HTML,yes,no,no,6,small
1284,0,no,yes,no,no,no,no,yes,no,no,no,66809,1601,HTML,no,yes,no,454,small
1285,0,no,yes,no,no,no,no,no,no,no,no,24409,457,HTML,no,no,no,2,small
1286,0,no,yes,no,no,no,no,no,no,no,no,4852,128,HTML,no,no,no,5,small
1287,0,no,yes,no,no,no,no,no,no,no,no,8235,208,HTML,no,no,no,7,small
1288,0,no,yes,no,no,no,no,no,no,no,no,2983,74,HTML,no,no,no,0,small
1289,0,no,yes,no,no,no,no,no,no,no,no,2374,100,Plain,yes,no,no,2,small
1290,0,no,yes,no,no,no,no,yes,no,no,no,16977,210,HTML,no,yes,no,12,small
1291,0,no,yes,yes,no,no,no,no,no,no,no,1925,50,HTML,yes,no,no,0,small
1292,0,no,yes,no,yes,no,no,no,no,no,no,2755,78,HTML,yes,no,no,10,small
1293,0,yes,yes,no,no,no,no,no,no,no,no,5367,58,Plain,no,no,no,0,small
1294,0,no,yes,no,no,no,no,no,no,no,no,31813,416,Plain,no,no,no,0,none
1295,0,no,yes,no,yes,no,no,no,no,no,no,6706,158,HTML,yes,no,no,0,small
1296,0,no,yes,no,yes,no,no,no,no,no,no,6161,143,HTML,yes,no,no,2,small
1297,0,no,yes,yes,yes,no,no,no,no,no,no,6256,142,HTML,yes,no,no,2,small
1298,0,no,yes,yes,yes,no,no,yes,no,no,no,16209,315,HTML,yes,no,no,0,small
1299,0,no,yes,no,no,no,no,no,no,no,no,527,18,HTML,no,no,no,0,none
1300,0,no,yes,no,no,no,no,no,no,no,no,699,17,Plain,no,no,no,0,small
1301,0,no,yes,no,no,no,no,no,no,no,no,3347,93,HTML,yes,no,no,8,small
1302,0,no,yes,no,no,no,no,no,no,no,no,71,121,HTML,no,no,no,1,small
1303,0,no,yes,no,yes,no,no,no,no,no,no,833,20,HTML,no,no,no,0,none
1304,0,no,yes,no,yes,yes,yes,no,no,no,no,869,25,HTML,yes,no,no,2,big
1305,0,no,yes,no,no,no,no,no,no,no,no,9882,197,HTML,no,no,no,0,big
1306,0,no,yes,no,yes,no,no,no,no,no,no,18501,525,HTML,yes,no,no,6,small
1307,0,no,yes,no,no,no,no,no,no,no,no,2221,56,HTML,no,no,no,3,small
1308,0,no,yes,no,no,no,no,no,no,no,no,8028,134,HTML,no,no,no,1,small
1309,0,no,yes,no,yes,no,no,no,no,no,no,1668,33,HTML,yes,yes,no,4,small
1310,0,no,yes,no,no,no,no,no,no,no,no,9947,200,HTML,no,no,no,32,small
1311,0,no,yes,no,no,no,no,yes,no,yes,no,7716,187,HTML,no,no,no,5,small
1312,0,no,yes,no,no,no,no,yes,no,yes,no,19813,422,HTML,no,no,no,11,small
1313,0,no,yes,yes,yes,no,no,no,no,no,no,1625,413,HTML,yes,no,no,6,small
1314,0,yes,yes,no,no,yes,yes,no,no,no,no,20451,383,HTML,no,yes,no,7,small
1315,0,no,yes,yes,yes,no,no,no,no,no,no,18709,514,HTML,yes,no,no,10,small
1316,0,no,yes,no,yes,no,no,no,no,no,no,605,18,HTML,yes,no,no,2,small
1317,0,yes,yes,no,no,yes,yes,no,no,no,no,22436,315,Plain,no,yes,no,1,small
1318,0,no,yes,yes,yes,no,no,no,no,no,no,23191,678,HTML,yes,no,no,10,small
1319,0,no,yes,no,no,no,no,no,no,no,no,5644,100,HTML,no,no,no,3,small
1320,0,no,yes,no,no,no,no,yes,no,no,no,11714,177,HTML,no,yes,no,26,small
1321,0,no,yes,yes,yes,no,yes,no,no,no,no,25353,738,HTML,yes,no,no,10,small
1322,0,no,yes,no,no,no,no,no,no,no,yes,402,34,Plain,no,no,no,0,small
1323,0,no,yes,no,no,no,no,yes,no,no,no,26135,493,HTML,no,no,no,55,small
1324,0,no,yes,no,yes,no,no,no,no,no,no,5443,145,HTML,yes,no,no,10,small
1325,0,no,yes,no,no,no,no,no,no,no,no,27639,680,HTML,no,yes,no,5,small
1326,0,no,yes,no,no,no,no,no,no,no,no,5405,96,HTML,no,yes,no,2,small
1327,0,no,yes,no,no,no,no,no,no,no,no,20078,518,HTML,no,no,no,46,small
1328,0,yes,yes,no,no,yes,yes,no,no,no,no,553,91,Plain,no,no,no,0,big
1329,0,no,yes,no,yes,no,yes,no,no,no,no,2279,64,HTML,no,no,no,2,small
1330,0,yes,yes,no,yes,no,no,no,no,no,no,571,14,HTML,no,no,no,2,none
1331,0,no,yes,no,yes,no,no,no,no,no,no,116,4,HTML,no,no,no,0,none
1332,0,no,yes,no,yes,no,no,no,no,no,no,1654,41,HTML,yes,no,no,2,small
1333,0,no,yes,no,yes,no,no,no,no,no,no,1717,45,HTML,yes,no,no,2,small
1334,0,no,yes,no,yes,no,no,no,no,no,no,2276,59,HTML,yes,no,no,2,small
1335,0,no,yes,no,yes,no,no,no,no,no,no,6417,172,HTML,yes,no,no,12,small
1336,0,no,yes,no,yes,no,no,no,no,no,no,5122,137,HTML,yes,no,no,2,small
1337,0,no,yes,yes,yes,no,no,no,no,no,no,27612,817,HTML,yes,no,no,10,small
1338,0,no,yes,no,yes,no,no,no,no,no,no,10834,279,HTML,yes,no,no,12,small
1339,0,no,yes,no,yes,no,no,no,no,no,no,6985,200,HTML,yes,no,no,2,small
1340,0,no,yes,no,no,no,no,yes,no,no,no,18703,387,HTML,no,no,no,21,big
1341,0,no,yes,no,no,no,no,no,no,no,no,1303,26,Plain,no,no,no,0,small
1342,0,no,yes,no,no,no,no,no,no,no,no,27331,490,HTML,no,no,no,29,small
1343,0,no,yes,no,no,no,no,no,no,no,no,1173,323,HTML,no,yes,no,0,small
1344,0,no,yes,no,yes,no,no,no,no,no,no,1673,35,HTML,no,no,no,0,small
1345,0,yes,yes,no,no,no,no,no,no,no,no,12465,182,Plain,no,no,no,0,small
1346,0,no,yes,no,no,yes,yes,no,no,no,no,6279,162,HTML,yes,no,no,0,small
1347,0,no,yes,no,yes,no,no,no,no,no,no,5251,119,HTML,yes,no,no,0,small
1348,0,no,yes,no,yes,no,no,no,no,no,no,1501,403,HTML,yes,no,no,14,small
1349,0,no,yes,no,yes,no,no,no,no,no,no,6613,165,HTML,yes,no,no,4,small
1350,0,no,yes,no,no,no,no,yes,no,no,no,25589,670,HTML,no,no,no,7,big
1351,0,no,yes,no,no,no,no,no,no,no,no,11964,327,HTML,no,yes,no,0,small
1352,0,yes,yes,no,no,no,no,no,no,no,no,281,42,Plain,no,yes,no,2,small
1353,0,no,yes,no,no,no,no,yes,no,no,no,1984,255,HTML,no,yes,no,24,big
1354,0,yes,yes,no,no,no,no,no,no,no,no,4299,65,Plain,no,yes,no,2,small
1355,0,no,yes,no,yes,no,no,no,no,no,no,1208,30,HTML,no,no,no,2,small
1356,0,no,yes,no,yes,no,no,no,no,no,no,1139,63,Plain,yes,no,no,2,none
1357,0,no,yes,no,no,no,no,no,no,no,no,1073,36,Plain,no,no,no,0,small
1358,0,no,yes,yes,yes,no,no,no,no,no,no,3159,80,HTML,yes,no,no,4,small
1359,0,no,yes,no,yes,no,no,no,no,no,no,1768,23,Plain,yes,no,no,2,none
1360,0,no,yes,yes,yes,no,no,no,no,no,no,5098,136,HTML,yes,no,no,6,small
